"";"RMSE";"Rsquared";"Resample";"n_vars"
"255";3432,2648430339;5,58737408485118e-06;"Fold5.Rep051";1
"256";1967,37560490366;0,000518146401335141;"Fold1.Rep052";1
"257";2994,25500548069;2,70286979798867e-05;"Fold2.Rep052";1
"258";1365,5819108927;0,00177141752325397;"Fold3.Rep052";1
"259";2170,2503704663;0,00036314099341917;"Fold4.Rep052";1
"260";3100,04933932912;0,000476555779400426;"Fold5.Rep052";1
"261";3462,74448195153;0,000704478435448729;"Fold1.Rep053";1
"262";1280,5902240491;0,000930410099192654;"Fold2.Rep053";1
"263";2124,30999089845;0,00013028530068887;"Fold3.Rep053";1
"264";3093,03971918827;0,000364521844074093;"Fold4.Rep053";1
"265";1150,35196478707;0,00317158481881212;"Fold5.Rep053";1
"266";1395,60957376287;6,36297405954146e-05;"Fold1.Rep054";1
"267";2203,15007928996;0,000511060405222033;"Fold2.Rep054";1
"268";2951,76303750883;0,000474485871534728;"Fold3.Rep054";1
"269";3057,83235465947;0,000420464545562404;"Fold4.Rep054";1
"270";2039,29907435154;0,000953774820509275;"Fold5.Rep054";1
"271";1990,62256736712;0,000431405110392433;"Fold1.Rep055";1
"272";1248,39273050683;0,0030190004873195;"Fold2.Rep055";1
"273";3600,71941613038;0,000409174221883991;"Fold3.Rep055";1
"274";1233,51019743265;0,00195643021777399;"Fold4.Rep055";1
"275";3003,4043177225;1,22595931376529e-05;"Fold5.Rep055";1
"276";2704,98344654017;0,000861056013719837;"Fold1.Rep056";1
"277";1182,38891510389;0,00103739559829426;"Fold2.Rep056";1
"278";2980,9192325503;2,33388618360354e-05;"Fold3.Rep056";1
"279";1286,04897576415;0,00270157250915723;"Fold4.Rep056";1
"280";3126,20322586284;0,000316037186653471;"Fold5.Rep056";1
"281";2196,57215492873;0,000994833189417488;"Fold1.Rep057";1
"282";1248,26934633335;0,00264239372256934;"Fold2.Rep057";1
"283";2171,66660147556;1,04915434362326e-06;"Fold3.Rep057";1
"284";4085,65286350051;0,000163771675720501;"Fold4.Rep057";1
"285";1108,34454747898;0,00147012185765172;"Fold5.Rep057";1
"286";1241,24933574493;0,00298838018192866;"Fold1.Rep058";1
"287";1405,85934348248;0,000899899642549446;"Fold2.Rep058";1
"288";3900,22685309856;0,000302743105718265;"Fold3.Rep058";1
"289";2924,96179171354;0,000624715810311781;"Fold4.Rep058";1
"290";1322,10208618272;0,000331669357588159;"Fold5.Rep058";1
"291";1286,02017893297;0,00384357166448315;"Fold1.Rep059";1
"292";1224,46720538145;0,00347421909649165;"Fold2.Rep059";1
"293";2003,35369937621;0,000644172303649746;"Fold3.Rep059";1
