"";"RMSE";"Rsquared";"Resample";"n_vars"
"392";2138,70245596363;0,00782333221495969;"Fold2.Rep04";6
"393";1117,7820241222;0,020395024513943;"Fold3.Rep04";6
"394";1985,2732003489;0,00485049758639221;"Fold4.Rep04";6
"395";1475,03579999827;0,00244673719802338;"Fold5.Rep04";6
"396";2272,66815560538;0,00442763776257179;"Fold1.Rep05";6
"397";1945,23661074931;0,00376915186140008;"Fold2.Rep05";6
"398";2957,65551667243;0,0173909402361577;"Fold3.Rep05";6
"399";1346,25897641803;0,0084241462542009;"Fold4.Rep05";6
"400";3065,96358246399;0,000429293855539314;"Fold5.Rep05";6
"401";1264,13444290564;0,00796409107049084;"Fold1.Rep06";6
"402";2703,81772878714;0,00362575868377178;"Fold2.Rep06";6
"403";3114,25277020829;0,00120697833247174;"Fold3.Rep06";6
"404";1359,2333483529;0,00818638765893439;"Fold4.Rep06";6
"405";2905,88418617922;0,0153758975178789;"Fold5.Rep06";6
"406";1221,59919944419;0,0095914120802909;"Fold1.Rep07";6
"407";1380,26846080827;0,00520286111179002;"Fold2.Rep07";6
"408";3556,47118841847;0,000283742901949129;"Fold3.Rep07";6
"409";2056,2246547353;0,00433164164970461;"Fold4.Rep07";6
"410";2943,5615371169;0,0151006238768976;"Fold5.Rep07";6
"411";2199,46734161408;0,00749653295078758;"Fold1.Rep08";6
"412";3090,80314013045;0,0143491526421023;"Fold2.Rep08";6
"413";3445,40743005151;0,000734417265699939;"Fold3.Rep08";6
"414";1097,62359846711;0,0118201622828112;"Fold4.Rep08";6
"415";1203,74577105369;0,00322109454044173;"Fold5.Rep08";6
"416";2669,79755421512;0,00319164360728932;"Fold1.Rep09";6
"417";3215,93590510168;0,00064945907247146;"Fold2.Rep09";6
